,Unnamed: 0,Entity,Code,Year,Annual_biofuel_consumption,Continent
1908,,Saudi Arabia,SAU,2005,0,Asia
1909,,Saudi Arabia,SAU,2006,0,Asia
1910,,Saudi Arabia,SAU,2007,0,Asia
1911,,Saudi Arabia,SAU,2008,0,Asia
1912,,Saudi Arabia,SAU,2009,0,Asia
1913,,Saudi Arabia,SAU,2010,0,Asia
1914,,Senegal,SEN,2000,0,Africa
1915,,Senegal,SEN,2001,0,Africa
1916,,Senegal,SEN,2002,0,Africa
1917,,Senegal,SEN,2003,0,Africa
1918,,Senegal,SEN,2004,0,Africa
1919,,Senegal,SEN,2005,0,Africa
1920,,Senegal,SEN,2006,0,Africa
1921,,Senegal,SEN,2007,0,Africa
1922,,Senegal,SEN,2008,0,Africa
1923,,Senegal,SEN,2009,0,Africa
1924,,Senegal,SEN,2010,0,Africa
1925,,Serbia,SRB,2000,--,Europe
1926,,Serbia,SRB,2001,--,Europe
1927,,Serbia,SRB,2002,--,Europe
1928,,Serbia,SRB,2003,--,Europe
1929,,Serbia,SRB,2004,--,Europe
1930,,Serbia,SRB,2005,0,Europe
1931,,Serbia,SRB,2006,0.5,Europe
1932,,Serbia,SRB,2007,1,Europe
1933,,Serbia,SRB,2008,1.5,Europe
1934,,Serbia,SRB,2009,1.5,Europe
1935,,Serbia,SRB,2010,0,Europe
1936,,Seychelles,SYC,2000,0,Africa
1937,,Seychelles,SYC,2001,0,Africa
1938,,Seychelles,SYC,2002,0,Africa
1939,,Seychelles,SYC,2003,0,Africa
1940,,Seychelles,SYC,2004,0,Africa
1941,,Seychelles,SYC,2005,0,Africa
1942,,Seychelles,SYC,2006,0,Africa
1943,,Seychelles,SYC,2007,0,Africa
1944,,Seychelles,SYC,2008,0,Africa
1945,,Seychelles,SYC,2009,0,Africa
1946,,Seychelles,SYC,2010,0,Africa
1947,,Sierra Leone,SLE,2000,0,Africa
1948,,Sierra Leone,SLE,2001,0,Africa
1949,,Sierra Leone,SLE,2002,0,Africa
1950,,Sierra Leone,SLE,2003,0,Africa
1951,,Sierra Leone,SLE,2004,0,Africa
1952,,Sierra Leone,SLE,2005,0,Africa
1953,,Sierra Leone,SLE,2006,0,Africa
1954,,Sierra Leone,SLE,2007,0,Africa
1955,,Sierra Leone,SLE,2008,0,Africa
1956,,Sierra Leone,SLE,2009,0,Africa
1957,,Sierra Leone,SLE,2010,0,Africa
1958,,Singapore,SGP,2000,0,Asia
1959,,Singapore,SGP,2001,0,Asia
1960,,Singapore,SGP,2002,0,Asia
1961,,Singapore,SGP,2003,0,Asia
1962,,Singapore,SGP,2004,0,Asia
1963,,Singapore,SGP,2005,0,Asia
1964,,Singapore,SGP,2006,0,Asia
1965,,Singapore,SGP,2007,0,Asia
1966,,Singapore,SGP,2008,0.03,Asia
1967,,Singapore,SGP,2009,0.04,Asia
1968,,Singapore,SGP,2010,0,Asia
1969,,Sint Maarten (Dutch part),SXM,2000,0,
1970,,Sint Maarten (Dutch part),SXM,2001,0,
1971,,Sint Maarten (Dutch part),SXM,2002,0,
1972,,Sint Maarten (Dutch part),SXM,2003,0,
1973,,Sint Maarten (Dutch part),SXM,2004,0,
1974,,Sint Maarten (Dutch part),SXM,2005,0,
1975,,Sint Maarten (Dutch part),SXM,2006,0,
1976,,Sint Maarten (Dutch part),SXM,2007,0,
1977,,Sint Maarten (Dutch part),SXM,2008,0,
1978,,Sint Maarten (Dutch part),SXM,2009,0,
1979,,Sint Maarten (Dutch part),SXM,2010,0,
1980,,Slovakia,SVK,2000,0.6,Europe
1981,,Slovakia,SVK,2001,0.1,Europe
1982,,Slovakia,SVK,2002,0.04,Europe
1983,,Slovakia,SVK,2003,0.02,Europe
1984,,Slovakia,SVK,2004,0.2,Europe
1985,,Slovakia,SVK,2005,0.94,Europe
1986,,Slovakia,SVK,2006,2,Europe
1987,,Slovakia,SVK,2007,3.1,Europe
1988,,Slovakia,SVK,2008,3.7,Europe
1989,,Slovakia,SVK,2009,4,Europe
1990,,Slovakia,SVK,2010,0,Europe
1991,,Slovenia,SVN,2000,0,Europe
1992,,Slovenia,SVN,2001,0,Europe
1993,,Slovenia,SVN,2002,0,Europe
1994,,Slovenia,SVN,2003,0,Europe
1995,,Slovenia,SVN,2004,0.11,Europe
1996,,Slovenia,SVN,2005,0.096,Europe
1997,,Slovenia,SVN,2006,0.31,Europe
1998,,Slovenia,SVN,2007,0.57,Europe
1999,,Slovenia,SVN,2008,0.68,Europe
2000,,Slovenia,SVN,2009,1,Europe
2001,,Slovenia,SVN,2010,0,Europe
2002,,Solomon Islands,SLB,2000,0,Oceania
2003,,Solomon Islands,SLB,2001,0,Oceania
2004,,Solomon Islands,SLB,2002,0,Oceania
2005,,Solomon Islands,SLB,2003,0,Oceania
2006,,Solomon Islands,SLB,2004,0,Oceania
2007,,Solomon Islands,SLB,2005,0,Oceania
2008,,Solomon Islands,SLB,2006,0,Oceania
2009,,Solomon Islands,SLB,2007,0,Oceania
2010,,Solomon Islands,SLB,2008,0,Oceania
2011,,Solomon Islands,SLB,2009,0,Oceania
2012,,Solomon Islands,SLB,2010,0,Oceania
2013,,Somalia,SOM,2000,0,Africa
2014,,Somalia,SOM,2001,0,Africa
2015,,Somalia,SOM,2002,0,Africa
2016,,Somalia,SOM,2003,0,Africa
2017,,Somalia,SOM,2004,0,Africa
2018,,Somalia,SOM,2005,0,Africa
2019,,Somalia,SOM,2006,0,Africa
2020,,Somalia,SOM,2007,0,Africa
2021,,Somalia,SOM,2008,0,Africa
2022,,Somalia,SOM,2009,0,Africa
2023,,Somalia,SOM,2010,0,Africa
2024,,South Africa,ZAF,2000,0,Africa
2025,,South Africa,ZAF,2001,0,Africa
2026,,South Africa,ZAF,2002,0,Africa
2027,,South Africa,ZAF,2003,0,Africa
2028,,South Africa,ZAF,2004,0,Africa
2029,,South Africa,ZAF,2005,0,Africa
2030,,South Africa,ZAF,2006,0,Africa
2031,,South Africa,ZAF,2007,0.005,Africa
2032,,South Africa,ZAF,2008,0.01,Africa
2033,,South Africa,ZAF,2009,0.03,Africa
2034,,South Africa,ZAF,2010,0,Africa
2035,,South Korea,KOR,2000,0,
2036,,South Korea,KOR,2001,0,
2037,,South Korea,KOR,2002,0,
2038,,South Korea,KOR,2003,0,
2039,,South Korea,KOR,2004,0,
2040,,South Korea,KOR,2005,0,
2041,,South Korea,KOR,2006,0,
2042,,South Korea,KOR,2007,0,
2043,,South Korea,KOR,2008,0,
2044,,South Korea,KOR,2009,0,
2045,,South Korea,KOR,2010,0,
2046,,South Sudan,SSD,2000,0,
2047,,South Sudan,SSD,2001,0,
2048,,South Sudan,SSD,2002,0,
2049,,South Sudan,SSD,2003,0,
2050,,South Sudan,SSD,2004,0,
2051,,South Sudan,SSD,2005,0,
2052,,South Sudan,SSD,2006,0,
2053,,South Sudan,SSD,2007,0,
2054,,South Sudan,SSD,2008,0,
2055,,South Sudan,SSD,2009,0,
2056,,South Sudan,SSD,2010,0,
2057,,Spain,ESP,2000,1.6,Europe
2058,,Spain,ESP,2001,3.5,Europe
2059,,Spain,ESP,2002,5,Europe
2060,,Spain,ESP,2003,5.2,Europe
2061,,Spain,ESP,2004,7.2,Europe
2062,,Spain,ESP,2005,5.2,Europe
2063,,Spain,ESP,2006,9.9,Europe
2064,,Spain,ESP,2007,15,Europe
2065,,Spain,ESP,2008,25,Europe
2066,,Spain,ESP,2009,34,Europe
2067,,Spain,ESP,2010,0,Europe
2068,,Sri Lanka,LKA,2000,0,Asia
2069,,Sri Lanka,LKA,2001,0,Asia
2070,,Sri Lanka,LKA,2002,0,Asia
2071,,Sri Lanka,LKA,2003,0,Asia
2072,,Sri Lanka,LKA,2004,0,Asia
2073,,Sri Lanka,LKA,2005,0,Asia
2074,,Sri Lanka,LKA,2006,0,Asia
2075,,Sri Lanka,LKA,2007,0,Asia
2076,,Sri Lanka,LKA,2008,0,Asia
2077,,Sri Lanka,LKA,2009,0,Asia
2078,,Sri Lanka,LKA,2010,0,Asia
2079,,Sudan,SDN,2000,0,Africa
2080,,Sudan,SDN,2001,0,Africa
2081,,Sudan,SDN,2002,0,Africa
2082,,Sudan,SDN,2003,0,Africa
2083,,Sudan,SDN,2004,0,Africa
2084,,Sudan,SDN,2005,0,Africa
2085,,Sudan,SDN,2006,0,Africa
2086,,Sudan,SDN,2007,0,Africa
2087,,Sudan,SDN,2008,0,Africa
2088,,Sudan,SDN,2009,0,Africa
2089,,Sudan,SDN,2010,0,Africa
2090,,Suriname,SUR,2000,0,South America
2091,,Suriname,SUR,2001,0,South America
2092,,Suriname,SUR,2002,0,South America
2093,,Suriname,SUR,2003,0,South America
2094,,Suriname,SUR,2004,0,South America
2095,,Suriname,SUR,2005,0,South America
2096,,Suriname,SUR,2006,0,South America
2097,,Suriname,SUR,2007,0,South America
2098,,Suriname,SUR,2008,0,South America
2099,,Suriname,SUR,2009,0,South America
2100,,Suriname,SUR,2010,0,South America
2101,,Swaziland,SWZ,2000,0,Africa
2102,,Swaziland,SWZ,2001,0,Africa
2103,,Swaziland,SWZ,2002,0,Africa
2104,,Swaziland,SWZ,2003,0,Africa
2105,,Swaziland,SWZ,2004,0,Africa
2106,,Swaziland,SWZ,2005,0,Africa
2107,,Swaziland,SWZ,2006,0,Africa
2108,,Swaziland,SWZ,2007,0,Africa
2109,,Swaziland,SWZ,2008,0,Africa
2110,,Swaziland,SWZ,2009,0,Africa
2111,,Swaziland,SWZ,2010,0,Africa
2112,,Sweden,SWE,2000,0.46,Europe
2113,,Sweden,SWE,2001,1.06,Europe
2114,,Sweden,SWE,2002,2.18,Europe
2115,,Sweden,SWE,2003,4.2,Europe
2116,,Sweden,SWE,2004,4.5,Europe
2117,,Sweden,SWE,2005,6.5,Europe
2118,,Sweden,SWE,2006,8.4,Europe
2119,,Sweden,SWE,2007,10.1,Europe
2120,,Sweden,SWE,2008,10,Europe
2121,,Sweden,SWE,2009,11,Europe
2122,,Sweden,SWE,2010,0,Europe
2123,,Switzerland,CHE,2000,0,Europe
2124,,Switzerland,CHE,2001,0,Europe
2125,,Switzerland,CHE,2002,0,Europe
2126,,Switzerland,CHE,2003,0.1,Europe
2127,,Switzerland,CHE,2004,0.12,Europe
2128,,Switzerland,CHE,2005,0.22,Europe
2129,,Switzerland,CHE,2006,0.26,Europe
2130,,Switzerland,CHE,2007,0.26,Europe
2131,,Switzerland,CHE,2008,0.13,Europe
2132,,Switzerland,CHE,2009,0.25,Europe
2133,,Switzerland,CHE,2010,0,Europe
2134,,Syria,SYR,2000,0,Asia
2135,,Syria,SYR,2001,0,Asia
2136,,Syria,SYR,2002,0,Asia
2137,,Syria,SYR,2003,0,Asia
2138,,Syria,SYR,2004,0,Asia
2139,,Syria,SYR,2005,0,Asia
2140,,Syria,SYR,2006,0,Asia
2141,,Syria,SYR,2007,0,Asia
2142,,Syria,SYR,2008,0,Asia
2143,,Syria,SYR,2009,0,Asia
2144,,Syria,SYR,2010,0,Asia
2145,,Taiwan,TWN,2000,0,
2146,,Taiwan,TWN,2001,0,
2147,,Taiwan,TWN,2002,0,
2148,,Taiwan,TWN,2003,0,
2149,,Taiwan,TWN,2004,0,
2150,,Taiwan,TWN,2005,0,
2151,,Taiwan,TWN,2006,0,
2152,,Taiwan,TWN,2007,0,
2153,,Taiwan,TWN,2008,0,
2154,,Taiwan,TWN,2009,0,
2155,,Taiwan,TWN,2010,0,
2156,,Tajikistan,TJK,2000,0,Asia
2157,,Tajikistan,TJK,2001,0,Asia
2158,,Tajikistan,TJK,2002,0,Asia
2159,,Tajikistan,TJK,2003,0,Asia
2160,,Tajikistan,TJK,2004,0,Asia
2161,,Tajikistan,TJK,2005,0,Asia
2162,,Tajikistan,TJK,2006,0,Asia
2163,,Tajikistan,TJK,2007,0,Asia
2164,,Tajikistan,TJK,2008,0,Asia
2165,,Tajikistan,TJK,2009,0,Asia
2166,,Tajikistan,TJK,2010,0,Asia
2167,,Tanzania,TZA,2000,0,Africa
2168,,Tanzania,TZA,2001,0,Africa
2169,,Tanzania,TZA,2002,0,Africa
2170,,Tanzania,TZA,2003,0,Africa
2171,,Tanzania,TZA,2004,0,Africa
2172,,Tanzania,TZA,2005,0,Africa
2173,,Tanzania,TZA,2006,0,Africa
2174,,Tanzania,TZA,2007,0,Africa
2175,,Tanzania,TZA,2008,0.01,Africa
2176,,Tanzania,TZA,2009,0.01,Africa
2177,,Tanzania,TZA,2010,0,Africa
2178,,Thailand,THA,2000,0,Asia
2179,,Thailand,THA,2001,0,Asia
2180,,Thailand,THA,2002,0,Asia
2181,,Thailand,THA,2003,0.1,Asia
2182,,Thailand,THA,2004,1.3,Asia
2183,,Thailand,THA,2005,2.3,Asia
2184,,Thailand,THA,2006,4.1,Asia
2185,,Thailand,THA,2007,13.2,Asia
2186,,Thailand,THA,2008,18.5,Asia
2187,,Thailand,THA,2009,18,Asia
2188,,Thailand,THA,2010,0,Asia
2189,,Timor,TLS,2000,0,
2190,,Timor,TLS,2001,0,
2191,,Timor,TLS,2002,0,
2192,,Timor,TLS,2003,0,
2193,,Timor,TLS,2004,0,
2194,,Timor,TLS,2005,0,
2195,,Timor,TLS,2006,0,
2196,,Timor,TLS,2007,0,
2197,,Timor,TLS,2008,0,
2198,,Timor,TLS,2009,0,
2199,,Timor,TLS,2010,0,
2200,,Togo,TGO,2000,0,Africa
2201,,Togo,TGO,2001,0,Africa
2202,,Togo,TGO,2002,0,Africa
2203,,Togo,TGO,2003,0,Africa
2204,,Togo,TGO,2004,0,Africa
2205,,Togo,TGO,2005,0,Africa
2206,,Togo,TGO,2006,0,Africa
2207,,Togo,TGO,2007,0,Africa
2208,,Togo,TGO,2008,0,Africa
2209,,Togo,TGO,2009,0,Africa
2210,,Togo,TGO,2010,0,Africa
2211,,Tonga,TON,2000,0,Oceania
2212,,Tonga,TON,2001,0,Oceania
2213,,Tonga,TON,2002,0,Oceania
2214,,Tonga,TON,2003,0,Oceania
2215,,Tonga,TON,2004,0,Oceania
2216,,Tonga,TON,2005,0,Oceania
2217,,Tonga,TON,2006,0,Oceania
2218,,Tonga,TON,2007,0,Oceania
2219,,Tonga,TON,2008,0,Oceania
2220,,Tonga,TON,2009,0,Oceania
2221,,Tonga,TON,2010,0,Oceania
2222,,Trinidad and Tobago,TTO,2000,0,North America
2223,,Trinidad and Tobago,TTO,2001,0,North America
2224,,Trinidad and Tobago,TTO,2002,0,North America
2225,,Trinidad and Tobago,TTO,2003,0,North America
2226,,Trinidad and Tobago,TTO,2004,0,North America
2227,,Trinidad and Tobago,TTO,2005,0,North America
2228,,Trinidad and Tobago,TTO,2006,0,North America
2229,,Trinidad and Tobago,TTO,2007,0,North America
2230,,Trinidad and Tobago,TTO,2008,0,North America
2231,,Trinidad and Tobago,TTO,2009,0,North America
2232,,Trinidad and Tobago,TTO,2010,0,North America
2233,,Tunisia,TUN,2000,0,Africa
2234,,Tunisia,TUN,2001,0,Africa
2235,,Tunisia,TUN,2002,0,Africa
2236,,Tunisia,TUN,2003,0,Africa
2237,,Tunisia,TUN,2004,0,Africa
2238,,Tunisia,TUN,2005,0,Africa
2239,,Tunisia,TUN,2006,0,Africa
2240,,Tunisia,TUN,2007,0,Africa
2241,,Tunisia,TUN,2008,0,Africa
2242,,Tunisia,TUN,2009,0,Africa
2243,,Tunisia,TUN,2010,0,Africa
2244,,Turkey,TUR,2000,0,Asia
2245,,Turkey,TUR,2001,0,Asia
2246,,Turkey,TUR,2002,0,Asia
2247,,Turkey,TUR,2003,0,Asia
2248,,Turkey,TUR,2004,0.5,Asia
2249,,Turkey,TUR,2005,1.1,Asia
2250,,Turkey,TUR,2006,1,Asia
2251,,Turkey,TUR,2007,1.1,Asia
2252,,Turkey,TUR,2008,0.7,Asia
2253,,Turkey,TUR,2009,0.7,Asia
2254,,Turkey,TUR,2010,0,Asia
2255,,Turkmenistan,TKM,2000,0,Asia
2256,,Turkmenistan,TKM,2001,0,Asia
2257,,Turkmenistan,TKM,2002,0,Asia
2258,,Turkmenistan,TKM,2003,0,Asia
2259,,Turkmenistan,TKM,2004,0,Asia
2260,,Turkmenistan,TKM,2005,0,Asia
2261,,Turkmenistan,TKM,2006,0,Asia
2262,,Turkmenistan,TKM,2007,0,Asia
2263,,Turkmenistan,TKM,2008,0,Asia
2264,,Turkmenistan,TKM,2009,0,Asia
2265,,Turkmenistan,TKM,2010,0,Asia
2266,,Turks and Caicos Islands,TCA,2000,0,
2267,,Turks and Caicos Islands,TCA,2001,0,
2268,,Turks and Caicos Islands,TCA,2002,0,
2269,,Turks and Caicos Islands,TCA,2003,0,
2270,,Turks and Caicos Islands,TCA,2004,0,
2271,,Turks and Caicos Islands,TCA,2005,0,
2272,,Turks and Caicos Islands,TCA,2006,0,
2273,,Turks and Caicos Islands,TCA,2007,0,
2274,,Turks and Caicos Islands,TCA,2008,0,
2275,,Turks and Caicos Islands,TCA,2009,0,
2276,,Turks and Caicos Islands,TCA,2010,0,
2277,,Tuvalu,TUV,2000,0,
2278,,Tuvalu,TUV,2001,0,
2279,,Tuvalu,TUV,2002,0,
2280,,Tuvalu,TUV,2003,0,
2281,,Tuvalu,TUV,2004,0,
2282,,Tuvalu,TUV,2005,0,
2283,,Tuvalu,TUV,2006,0,
2284,,Tuvalu,TUV,2007,0,
2285,,Tuvalu,TUV,2008,0,
2286,,Tuvalu,TUV,2009,0,
2287,,Tuvalu,TUV,2010,0,
2288,,Uganda,UGA,2000,0,Africa
2289,,Uganda,UGA,2001,0,Africa
2290,,Uganda,UGA,2002,0,Africa
2291,,Uganda,UGA,2003,0,Africa
2292,,Uganda,UGA,2004,0,Africa
2293,,Uganda,UGA,2005,0,Africa
2294,,Uganda,UGA,2006,0,Africa
2295,,Uganda,UGA,2007,0,Africa
2296,,Uganda,UGA,2008,0,Africa
2297,,Uganda,UGA,2009,0,Africa
2298,,Uganda,UGA,2010,0,Africa
2299,,Ukraine,UKR,2000,0,Europe
2300,,Ukraine,UKR,2001,0,Europe
2301,,Ukraine,UKR,2002,0,Europe
2302,,Ukraine,UKR,2003,0,Europe
2303,,Ukraine,UKR,2004,0,Europe
2304,,Ukraine,UKR,2005,0,Europe
2305,,Ukraine,UKR,2006,0,Europe
2306,,Ukraine,UKR,2007,0,Europe
2307,,Ukraine,UKR,2008,0,Europe
2308,,Ukraine,UKR,2009,0,Europe
2309,,Ukraine,UKR,2010,0,Europe
2310,,United Arab Emirates,ARE,2000,0,Asia
2311,,United Arab Emirates,ARE,2001,0,Asia
2312,,United Arab Emirates,ARE,2002,0,Asia
2313,,United Arab Emirates,ARE,2003,0,Asia
2314,,United Arab Emirates,ARE,2004,0,Asia
2315,,United Arab Emirates,ARE,2005,0,Asia
2316,,United Arab Emirates,ARE,2006,0,Asia
2317,,United Arab Emirates,ARE,2007,0,Asia
2318,,United Arab Emirates,ARE,2008,0,Asia
2319,,United Arab Emirates,ARE,2009,0,Asia
2320,,United Arab Emirates,ARE,2010,0,Asia
2321,,United Kingdom,GBR,2000,0,Europe
2322,,United Kingdom,GBR,2001,0.06,Europe
2323,,United Kingdom,GBR,2002,0.3,Europe
2324,,United Kingdom,GBR,2003,0.4,Europe
2325,,United Kingdom,GBR,2004,2.1,Europe
2326,,United Kingdom,GBR,2005,4.5,Europe
2327,,United Kingdom,GBR,2006,8.6,Europe
2328,,United Kingdom,GBR,2007,18.8,Europe
2329,,United Kingdom,GBR,2008,23.5,Europe
2330,,United Kingdom,GBR,2009,29,Europe
2331,,United Kingdom,GBR,2010,0,Europe
2332,,United States,USA,2000,114.2162,North America
2333,,United States,USA,2001,136.2847,North America
2334,,United States,USA,2002,185.23275,North America
2335,,United States,USA,2003,232.8285,North America
2336,,United States,USA,2004,270.67476,North America
2337,,United States,USA,2005,374.54628,North America
2338,,United States,USA,2006,472.5271,North America
2339,,United States,USA,2007,650.47757,North America
2340,,United States,USA,2008,740.58296,North America
2341,,United States,USA,2009,853.703,North America
2342,,United States,USA,2010,0,North America
2343,,Uruguay,URY,2000,0,South America
2344,,Uruguay,URY,2001,0,South America
2345,,Uruguay,URY,2002,0,South America
2346,,Uruguay,URY,2003,0,South America
2347,,Uruguay,URY,2004,0.03,South America
2348,,Uruguay,URY,2005,0.04,South America
2349,,Uruguay,URY,2006,0.06,South America
2350,,Uruguay,URY,2007,0.05,South America
2351,,Uruguay,URY,2008,0.14,South America
2352,,Uruguay,URY,2009,0.3,South America
2353,,Uruguay,URY,2010,0,South America
2354,,Uzbekistan,UZB,2000,0,Asia
2355,,Uzbekistan,UZB,2001,0,Asia
2356,,Uzbekistan,UZB,2002,0,Asia
2357,,Uzbekistan,UZB,2003,0,Asia
2358,,Uzbekistan,UZB,2004,0,Asia
2359,,Uzbekistan,UZB,2005,0,Asia
2360,,Uzbekistan,UZB,2006,0,Asia
2361,,Uzbekistan,UZB,2007,0,Asia
2362,,Uzbekistan,UZB,2008,0,Asia
2363,,Uzbekistan,UZB,2009,0,Asia
2364,,Uzbekistan,UZB,2010,0,Asia
2365,,Vanuatu,VUT,2000,0,Oceania
2366,,Vanuatu,VUT,2001,0,Oceania
2367,,Vanuatu,VUT,2002,0,Oceania
2368,,Vanuatu,VUT,2003,0,Oceania
2369,,Vanuatu,VUT,2004,0,Oceania
2370,,Vanuatu,VUT,2005,0,Oceania
2371,,Vanuatu,VUT,2006,0,Oceania
2372,,Vanuatu,VUT,2007,0,Oceania
2373,,Vanuatu,VUT,2008,0,Oceania
2374,,Vanuatu,VUT,2009,0,Oceania
2375,,Vanuatu,VUT,2010,0,Oceania
2376,,Venezuela,VEN,2000,0,South America
2377,,Venezuela,VEN,2001,0,South America
2378,,Venezuela,VEN,2002,0,South America
2379,,Venezuela,VEN,2003,0,South America
2380,,Venezuela,VEN,2004,0,South America
2381,,Venezuela,VEN,2005,0,South America
2382,,Venezuela,VEN,2006,0,South America
2383,,Venezuela,VEN,2007,0,South America
2384,,Venezuela,VEN,2008,0,South America
2385,,Venezuela,VEN,2009,0,South America
2386,,Venezuela,VEN,2010,0,South America
2387,,Vietnam,VNM,2000,0,Asia
2388,,Vietnam,VNM,2001,0,Asia
2389,,Vietnam,VNM,2002,0,Asia
2390,,Vietnam,VNM,2003,0,Asia
2391,,Vietnam,VNM,2004,0,Asia
2392,,Vietnam,VNM,2005,0,Asia
2393,,Vietnam,VNM,2006,0,Asia
2394,,Vietnam,VNM,2007,0,Asia
2395,,Vietnam,VNM,2008,0,Asia
2396,,Vietnam,VNM,2009,0.1,Asia
2397,,Vietnam,VNM,2010,0,Asia
2398,,World,OWID_WRL,2000,0,
2399,,World,OWID_WRL,2001,0,
2400,,World,OWID_WRL,2002,0,
2401,,World,OWID_WRL,2003,0,
2402,,World,OWID_WRL,2004,0,
2403,,World,OWID_WRL,2005,0,
2404,,World,OWID_WRL,2006,0,
2405,,World,OWID_WRL,2007,0,
2406,,World,OWID_WRL,2008,0,
2407,,World,OWID_WRL,2009,0,
2408,,World,OWID_WRL,2010,0,
2409,,Yemen,YEM,2000,0,Asia
2410,,Yemen,YEM,2001,0,Asia
2411,,Yemen,YEM,2002,0,Asia
2412,,Yemen,YEM,2003,0,Asia
2413,,Yemen,YEM,2004,0,Asia
2414,,Yemen,YEM,2005,0,Asia
2415,,Yemen,YEM,2006,0,Asia
2416,,Yemen,YEM,2007,0,Asia
2417,,Yemen,YEM,2008,0,Asia
2418,,Yemen,YEM,2009,0,Asia
2419,,Yemen,YEM,2010,0,Asia
2420,,Zambia,ZMB,2000,0,Africa
2421,,Zambia,ZMB,2001,0,Africa
2422,,Zambia,ZMB,2002,0,Africa
2423,,Zambia,ZMB,2003,0,Africa
2424,,Zambia,ZMB,2004,0,Africa
2425,,Zambia,ZMB,2005,0,Africa
2426,,Zambia,ZMB,2006,0,Africa
2427,,Zambia,ZMB,2007,0,Africa
2428,,Zambia,ZMB,2008,0,Africa
2429,,Zambia,ZMB,2009,0,Africa
2430,,Zambia,ZMB,2010,0,Africa
2431,,Zimbabwe,ZWE,2000,0,Africa
2432,,Zimbabwe,ZWE,2001,0,Africa
2433,,Zimbabwe,ZWE,2002,0,Africa
2434,,Zimbabwe,ZWE,2003,0,Africa
2435,,Zimbabwe,ZWE,2004,0,Africa
2436,,Zimbabwe,ZWE,2005,0,Africa
2437,,Zimbabwe,ZWE,2006,0,Africa
2438,,Zimbabwe,ZWE,2007,0,Africa
2439,,Zimbabwe,ZWE,2008,0,Africa
2440,,Zimbabwe,ZWE,2009,0,Africa
2441,,Zimbabwe,ZWE,2010,0,Africa
